date_vente;Id_point_de_vente;Id_produit;Quantite
30/05/2015;16;203;2
21/02/2016;10;204;3
02/09/2015;17;104;8
19/07/2015;19;203;1
27/04/2014;18;204;2
23/02/2016;15;104;3
18/12/2014;20;203;4
16/09/2015;15;204;4
02/06/2014;23;104;4
07/01/2016;17;203;5
28/02/2015;15;204;5
29/07/2014;16;104;2
12/05/2015;14;202;2
24/02/2016;18;203;1
14/04/2015;21;202;1
30/04/2014;12;203;1
21/09/2014;25;1;1
23/05/2014;20;2;3
19/07/2015;20;3;4
10/01/2016;17;4;2
07/11/2014;16;5;1
11/01/2015;22;6;1
11/05/2014;14;101;1
14/09/2014;23;102;2
24/12/2014;15;103;3
23/08/2015;20;104;5
28/11/2014;16;105;2
29/01/2015;22;201;3
09/01/2014;15;202;5
07/06/2014;14;203;6
01/07/2014;25;204;4
22/11/2015;17;1;2
21/11/2014;24;2;3
17/05/2014;11;3;8
06/12/2015;11;4;1
16/03/2015;18;5;2
11/07/2015;13;6;3
27/11/2014;20;101;4
22/04/2014;13;102;4
27/08/2014;21;103;4
16/05/2015;21;104;5
11/01/2016;13;105;5
11/04/2015;21;201;2
28/01/2016;24;202;2
09/02/2014;15;203;1
25/06/2014;19;204;1
08/11/2015;24;104;1
22/10/2014;23;105;1
16/10/2015;19;201;3
25/05/2015;23;202;4
31/12/2014;20;2;2
13/11/2015;13;3;1
26/07/2015;13;4;1
01/01/2016;11;4;1
14/05/2015;21;5;2
23/05/2015;12;6;3
06/08/2015;25;4;5
30/10/2014;22;2;2
27/12/2014;15;3;3
28/01/2015;18;5;5
06/03/2014;17;6;6
20/02/2015;12;2;4
17/02/2016;15;4;2
25/11/2014;13;3;3
16/07/2014;21;203;8
14/02/2014;15;204;1
01/09/2014;12;104;2
25/09/2014;17;203;3
30/09/2015;25;204;4
29/01/2014;14;104;4
16/06/2015;17;203;4
21/09/2015;25;204;5
06/07/2015;22;104;5
25/10/2014;20;203;2
17/01/2016;15;204;2
04/03/2014;11;104;1
12/02/2016;25;202;1
30/01/2016;16;203;1
22/11/2015;14;202;1
07/07/2015;23;203;3
18/12/2014;16;1;4
09/09/2015;18;2;2
29/06/2014;19;3;1
22/02/2015;17;4;1
04/10/2015;11;5;1
03/04/2014;15;6;2
06/01/2015;22;101;3
24/05/2014;11;102;5
02/04/2015;25;103;2
11/02/2014;16;104;3
22/11/2015;19;105;5
04/09/2015;13;201;6
12/03/2014;10;202;4
03/01/2016;13;203;2
24/08/2014;11;204;3
18/06/2014;25;1;8
14/04/2015;11;2;1
02/12/2015;22;3;2
30/04/2015;23;4;3
16/03/2014;14;5;4
01/05/2014;25;6;4
17/02/2014;24;101;4
20/04/2015;22;102;5
25/08/2015;20;103;5
14/05/2015;19;104;2
07/08/2015;14;105;2
29/04/2014;18;201;1
13/06/2014;11;202;1
02/10/2015;15;203;1
27/11/2014;15;204;1
09/10/2014;16;104;3
02/07/2015;25;105;4
25/03/2014;19;201;2
27/01/2014;15;202;1
14/01/2014;16;2;1
01/06/2014;21;3;1
24/02/2016;14;4;2
03/01/2014;25;4;3
21/01/2015;24;5;5
05/11/2015;22;6;2
18/06/2015;13;4;3
08/08/2014;24;2;5
03/10/2014;24;3;6
11/05/2015;14;5;4
31/08/2015;25;6;2
08/09/2014;12;2;3
26/09/2015;14;4;8
28/05/2015;12;3;1
06/07/2015;13;203;2
13/07/2015;13;204;3
22/04/2014;22;104;4
15/08/2015;11;203;4
20/01/2015;23;204;4
09/07/2015;25;104;5
05/01/2016;10;203;5
05/10/2014;11;204;2
12/09/2015;25;104;2
08/09/2014;22;203;1
18/11/2014;10;204;1
10/03/2016;24;104;1
05/06/2014;22;202;1
19/02/2016;23;203;3
21/06/2014;15;202;4
24/06/2014;18;203;2
21/06/2015;19;1;1
07/04/2014;21;2;1
26/11/2015;12;3;1
13/11/2014;11;4;2
30/01/2015;21;5;3
27/09/2014;17;6;5
16/09/2014;22;101;2
18/11/2015;12;102;3
28/01/2014;20;103;5
05/07/2015;12;104;6
07/06/2014;24;105;4
16/08/2014;15;201;2
08/04/2014;12;202;3
02/06/2014;19;203;8
08/04/2014;17;204;1
19/02/2014;19;1;2
26/12/2014;17;2;3
19/07/2015;12;3;4
20/04/2015;21;4;4
04/04/2014;10;5;4
10/07/2014;10;6;5
20/06/2015;14;101;5
14/11/2014;25;102;2
15/03/2016;21;103;2
07/12/2015;25;104;1
23/07/2015;22;105;1
24/04/2014;25;201;1
08/12/2015;11;202;1
24/02/2015;13;203;3
16/09/2015;14;204;4
10/02/2015;11;104;2
27/09/2015;19;105;1
24/04/2014;10;201;1
19/01/2014;14;202;1
22/05/2015;25;2;2
15/02/2016;22;3;3
03/06/2014;17;4;5
27/04/2015;15;4;2
09/01/2015;18;5;3
09/03/2014;25;6;5
02/11/2015;24;4;6
06/02/2016;24;2;4
25/03/2015;14;3;2
25/10/2015;11;5;3
08/10/2015;10;6;8
02/05/2015;16;2;1
13/05/2015;21;4;2
15/11/2015;15;3;3
27/11/2015;10;203;4
25/06/2014;12;204;4
08/10/2015;11;104;4
25/08/2014;21;203;5
10/03/2016;16;204;5
15/12/2014;25;104;2
17/12/2015;10;203;2
05/08/2015;17;204;1
28/10/2015;14;104;1
16/05/2014;17;203;1
20/09/2014;14;204;1
11/01/2015;19;104;3
23/01/2016;15;202;4
13/01/2015;15;203;2
27/06/2015;10;202;1
01/04/2014;22;203;1
23/06/2015;14;1;1
18/01/2015;17;2;2
26/10/2014;11;3;3
08/08/2014;10;4;5
28/10/2015;19;5;2
07/11/2015;11;6;3
18/12/2014;19;101;5
14/02/2014;21;102;6
01/12/2014;24;103;4
13/12/2014;14;104;2
26/10/2015;13;105;3
03/12/2014;18;201;8
13/03/2014;23;202;1
29/02/2016;11;203;2
29/05/2014;25;204;3
12/06/2014;16;1;4
17/05/2014;24;2;4
22/02/2015;11;3;4
26/09/2015;18;4;5
02/10/2015;19;5;5
06/10/2014;17;6;2
16/12/2015;23;101;2
05/12/2014;15;102;1
06/09/2015;15;103;1
03/12/2015;24;104;1
13/06/2014;12;105;1
01/03/2016;16;201;3
10/08/2014;12;202;4
28/10/2015;15;203;2
25/07/2015;24;204;1
13/09/2015;15;104;1
20/03/2014;11;105;1
27/06/2015;11;201;2
28/11/2014;24;202;3
26/11/2014;13;2;5
04/11/2014;20;3;2
22/02/2015;11;4;3
15/01/2014;20;4;5
09/10/2014;23;5;6
22/07/2015;15;6;4
23/05/2014;25;4;2
05/11/2014;21;2;3
05/06/2014;25;3;8
30/04/2015;14;5;1
01/10/2015;11;6;2
03/06/2015;25;2;3
24/04/2015;21;4;4
05/11/2014;21;3;4
17/11/2015;17;203;4
11/05/2014;21;204;5
20/10/2015;19;104;5
30/07/2014;23;203;2
11/01/2016;23;204;2
25/03/2014;24;104;1
04/02/2015;12;203;1
07/03/2014;23;204;1
13/11/2014;22;104;1
20/01/2015;12;203;3
11/09/2015;23;204;4
28/04/2014;10;104;2
03/02/2014;23;202;1
12/04/2014;21;203;1
02/04/2015;24;202;1
31/03/2014;11;203;2
14/03/2015;20;1;3
30/05/2015;14;2;5
07/01/2014;10;3;2
03/03/2015;19;4;3
17/01/2016;16;5;5
26/09/2015;22;6;6
18/06/2015;23;101;4
05/06/2015;24;102;2
21/12/2015;24;103;3
16/09/2015;11;104;8
15/12/2014;16;105;1
16/04/2014;24;201;2
08/06/2014;10;202;3
02/02/2014;20;203;4
19/02/2015;13;204;4
19/09/2015;13;1;4
05/12/2015;14;2;5
02/09/2014;10;3;5
10/02/2016;21;4;2
01/10/2015;10;5;2
28/01/2016;22;6;1
09/10/2014;24;101;1
27/10/2015;20;102;1
22/06/2015;20;103;1
10/02/2015;11;104;3
17/04/2014;16;105;4
16/12/2014;24;201;2
13/08/2015;25;202;1
28/06/2015;17;203;1
21/02/2016;20;204;1
04/03/2014;19;104;2
19/11/2014;16;105;3
15/02/2014;11;201;5
08/07/2014;11;202;2
04/02/2016;23;2;3
30/11/2014;10;3;5
27/11/2014;16;4;6
13/09/2014;21;4;4
04/09/2014;15;5;2
07/07/2014;11;6;3
27/01/2016;25;4;8
16/10/2015;18;2;1
03/02/2014;11;3;2
16/01/2014;18;5;3
24/04/2015;15;6;4
21/06/2014;22;2;4
10/01/2015;13;4;4
02/03/2016;13;3;5
29/10/2014;23;203;5
05/02/2015;16;204;2
25/04/2015;17;104;2
29/02/2016;18;203;1
14/06/2015;22;204;1
15/03/2016;20;104;1
28/07/2015;20;203;1
24/05/2014;15;204;3
13/06/2014;23;104;4
12/06/2015;10;203;2
01/12/2014;25;204;1
16/02/2014;13;104;1
15/01/2015;23;202;1
13/09/2015;24;203;2
02/01/2016;15;202;3
19/05/2015;12;203;5
28/12/2014;19;1;2
08/05/2014;14;2;3
23/09/2015;10;3;5
29/08/2014;19;4;6
12/08/2015;25;5;4
13/07/2014;18;6;2
16/03/2015;22;101;3
27/04/2015;23;102;8
03/05/2015;14;103;1
23/12/2014;25;104;2
05/08/2014;17;105;3
04/06/2014;20;201;4
04/12/2015;22;202;4
15/11/2015;19;203;4
05/01/2015;12;204;5
21/02/2015;17;1;5
11/08/2015;12;2;2
10/04/2015;17;3;2
01/04/2015;20;4;1
26/11/2014;21;5;1
02/04/2015;22;6;1
11/02/2014;16;101;1
30/06/2014;25;102;3
23/03/2015;10;103;4
12/01/2016;22;104;2
01/12/2014;21;105;1
14/03/2015;11;201;1
19/10/2015;18;202;1
13/02/2016;14;203;2
14/07/2014;12;204;3
28/10/2015;16;104;5
22/12/2014;14;105;2
20/11/2014;13;201;3
24/02/2014;22;202;5
13/07/2015;19;2;6
06/01/2015;23;3;4
28/12/2014;15;4;2
22/10/2015;23;4;3
27/02/2014;13;5;8
25/08/2014;11;6;1
31/01/2016;20;4;2
04/10/2015;17;2;3
25/01/2014;24;3;4
07/05/2015;16;5;4
29/09/2015;10;6;4
06/02/2015;22;2;5
12/10/2015;11;4;5
26/01/2016;23;3;2
02/01/2015;13;203;2
07/01/2014;10;204;1
23/09/2015;12;104;1
03/03/2015;18;203;1
25/01/2014;15;204;1
03/04/2015;24;104;3
13/11/2014;23;203;4
07/12/2014;17;204;2
24/09/2015;10;104;1
01/06/2014;19;203;1
30/05/2014;24;204;1
24/08/2015;18;104;2
19/09/2015;25;202;3
02/03/2015;14;203;5
22/01/2014;24;202;2
10/05/2014;17;203;3
12/09/2015;19;1;5
25/11/2014;19;2;6
17/10/2014;11;3;4
18/11/2014;15;4;2
11/01/2015;23;5;3
29/10/2014;22;6;8
22/10/2015;16;101;1
21/07/2014;13;102;2
05/01/2014;18;103;3
24/11/2015;17;104;4
15/03/2014;20;105;4
30/07/2015;24;201;4
27/03/2014;25;202;5
14/11/2014;10;203;5
05/08/2015;18;204;2
19/10/2015;13;1;2
19/06/2015;20;2;1
19/02/2015;12;3;1
15/06/2015;13;4;1
07/05/2014;20;5;1
04/08/2014;21;6;3
15/05/2014;24;101;4
16/10/2014;18;102;2
29/10/2014;17;103;1
19/02/2015;18;104;1
17/02/2014;10;105;1
22/02/2015;11;201;2
15/09/2015;14;202;3
17/02/2014;17;203;5
13/05/2014;22;204;2
17/10/2014;18;104;3
26/10/2015;17;105;5
15/05/2015;12;201;6
12/05/2015;23;202;4
12/03/2016;25;2;2
01/06/2015;20;3;3
10/02/2016;24;4;8
14/07/2014;22;4;1
25/01/2015;11;5;2
21/12/2015;14;6;3
11/11/2015;10;4;4
09/09/2014;18;2;4
05/03/2014;20;3;4
11/01/2014;19;5;5
28/04/2015;18;6;5
18/07/2014;21;2;2
26/09/2014;25;4;2
06/11/2014;25;3;1
06/06/2014;16;203;1
20/11/2015;17;204;1
30/07/2014;14;104;1
15/07/2014;16;203;3
18/10/2015;23;204;4
13/04/2015;14;104;2
10/11/2014;11;203;1
10/02/2014;24;204;1
09/07/2014;13;104;1
18/06/2014;16;203;2
20/10/2015;19;204;3
15/10/2014;13;104;5
08/04/2014;13;202;2
10/05/2015;24;203;3
24/08/2014;14;202;5
11/10/2015;21;203;6
11/04/2015;20;1;4
12/02/2014;24;2;2
01/06/2015;24;3;3
22/02/2016;11;4;8
30/03/2015;23;5;1
11/02/2016;20;6;2
27/01/2014;23;101;3
04/03/2016;22;102;4
28/03/2014;18;103;4
15/05/2015;24;104;4
24/12/2015;22;105;5
15/10/2014;19;201;5
10/08/2015;11;202;2
09/07/2014;22;203;2
03/05/2014;14;204;1
22/12/2014;10;1;1
21/02/2015;12;2;1
24/04/2015;18;3;1
18/04/2015;19;4;3
31/12/2014;13;5;4
17/01/2014;19;6;2
11/04/2015;19;101;1
01/06/2014;24;102;1
13/02/2015;22;103;1
10/03/2014;14;104;2
19/12/2014;10;105;3
03/10/2015;24;201;5
18/11/2014;10;202;2
24/06/2014;22;203;3
11/11/2015;21;204;5
16/03/2015;12;104;6
07/10/2015;24;105;4
17/09/2015;22;201;2
03/03/2015;25;202;3
29/11/2014;11;2;8
12/08/2014;10;3;1
18/05/2015;14;4;2
11/05/2015;13;4;3
12/01/2016;24;5;4
30/07/2014;10;6;4
30/01/2015;23;4;4
28/05/2015;17;2;5
06/01/2016;12;3;5
12/06/2014;23;5;2
10/07/2015;21;6;2
11/09/2014;15;2;1
18/08/2015;17;4;1
18/06/2015;25;3;1
18/08/2014;15;203;1
25/04/2014;24;204;3
11/04/2014;20;104;4
02/04/2014;18;203;2
30/06/2014;22;204;1
22/05/2014;13;104;1
14/03/2014;22;203;1
01/05/2014;20;204;2
09/02/2016;24;104;3
22/12/2014;25;203;5
23/02/2016;23;204;2
03/05/2015;25;104;3
08/07/2014;16;202;5
27/07/2014;11;203;6
17/04/2015;22;202;4
24/04/2015;13;203;2
12/06/2014;20;1;3
21/11/2015;12;2;8
05/06/2015;12;3;1
16/12/2014;16;4;2
28/12/2015;19;5;3
15/03/2016;21;6;4
02/06/2015;20;101;4
25/08/2015;12;102;4
07/09/2014;19;103;5
11/01/2015;10;104;5
06/07/2015;17;105;2
31/07/2015;21;201;2
25/11/2015;24;202;1
19/02/2016;12;203;1
19/09/2014;16;204;1
05/03/2016;10;1;1
03/04/2015;15;2;3
27/02/2015;22;3;4
01/03/2014;13;4;2
12/07/2014;13;5;1
12/07/2014;16;6;1
07/07/2015;15;101;1
10/02/2014;22;102;2
19/02/2014;13;103;3
21/10/2015;16;104;5
28/11/2014;21;105;2
15/08/2015;13;201;3
30/07/2015;10;202;5
09/01/2014;15;203;6
28/09/2014;19;204;4
22/02/2014;19;104;2
31/01/2015;17;105;3
20/04/2014;16;201;8
31/05/2015;24;202;1
07/04/2014;12;2;2
29/02/2016;22;3;3
10/01/2015;16;4;4
06/05/2015;12;4;4
08/03/2016;25;5;4
18/07/2015;25;6;5
09/08/2014;21;4;5
07/01/2015;20;2;2
18/07/2015;14;3;2
19/03/2014;11;5;1
21/07/2015;10;6;1
31/08/2015;13;2;1
01/10/2015;23;4;1
30/12/2014;18;3;3
13/12/2015;20;203;4
29/04/2015;11;204;2
01/01/2015;13;104;1
20/08/2014;18;203;1
10/04/2015;13;204;1
25/08/2014;23;104;2
08/12/2015;10;203;3
23/07/2014;25;204;5
16/11/2014;16;104;2
25/12/2014;21;203;3
19/07/2014;12;204;5
29/03/2014;24;104;6
22/10/2014;11;202;4
26/01/2016;17;203;2
21/05/2014;12;202;3
20/03/2015;23;203;8
16/10/2014;22;1;1
26/10/2014;11;2;2
17/09/2014;20;3;3
01/04/2015;17;4;4
18/07/2015;10;5;4
19/06/2015;24;6;4
08/03/2016;19;101;5
01/08/2014;20;102;5
07/03/2016;20;103;2
15/01/2016;25;104;2
01/10/2015;24;105;1
27/09/2014;20;201;1
13/01/2015;20;202;1
16/05/2015;22;203;1
11/09/2015;16;204;3
04/06/2014;21;1;4
08/03/2014;18;2;2
19/01/2015;10;3;1
27/02/2016;24;4;1
29/11/2014;25;5;1
25/06/2015;22;6;2
01/01/2016;12;101;3
02/08/2015;15;102;5
20/01/2014;11;103;2
09/08/2014;12;104;3
10/03/2016;10;105;5
20/05/2015;24;201;6
08/01/2016;21;202;4
25/05/2015;20;203;2
07/05/2015;17;204;3
28/02/2014;21;104;8
10/10/2014;15;105;1
22/01/2015;21;201;2
22/01/2016;18;202;3
13/05/2015;25;2;4
27/03/2015;11;3;4
08/08/2014;17;4;4
20/09/2014;12;4;5
22/08/2015;20;5;5
09/04/2014;23;6;2
04/07/2015;11;4;2
08/08/2014;22;2;1
09/09/2015;20;3;1
26/01/2015;22;5;1
29/11/2015;25;6;1
28/05/2015;21;2;3
16/12/2014;23;4;4
08/03/2014;19;3;2
26/07/2015;10;203;1
21/02/2014;11;204;1
02/05/2015;12;104;1
20/01/2015;16;203;2
17/08/2015;13;204;3
03/10/2015;19;104;5
01/08/2015;16;203;2
24/04/2014;21;204;3
07/03/2016;10;104;5
01/04/2015;21;203;6
26/08/2015;16;204;4
13/10/2014;11;104;2
24/06/2014;12;202;3
26/03/2014;12;203;8
19/04/2015;16;202;1
16/03/2014;11;203;2
19/10/2014;24;1;3
04/11/2015;14;2;4
05/03/2014;10;3;4
15/07/2014;11;4;4
12/07/2014;23;5;5
20/03/2015;22;6;5
21/10/2014;11;101;2
07/01/2014;21;102;2
14/02/2014;10;103;1
07/03/2016;19;104;1
13/09/2015;20;105;1
16/06/2015;14;201;1
17/01/2014;20;202;3
22/04/2015;17;203;4
01/09/2014;23;204;2
20/08/2014;25;1;1
13/02/2015;13;2;1
01/12/2015;25;3;1
20/02/2015;24;4;2
15/02/2015;11;5;3
24/12/2015;10;6;5
14/09/2014;18;101;2
12/05/2014;12;102;3
05/09/2014;24;103;5
27/02/2015;16;104;6
19/01/2016;19;105;4
03/11/2015;19;201;2
12/11/2015;23;202;3
14/10/2015;13;203;8
20/07/2015;21;204;1
18/03/2015;12;104;2
12/06/2015;18;105;3
28/10/2014;22;201;4
14/05/2015;14;202;4
29/07/2014;23;2;4
13/04/2015;17;3;5
16/06/2015;14;4;5
09/10/2014;19;4;2
02/06/2014;23;5;2
17/08/2015;22;6;1
27/02/2016;18;4;1
06/02/2015;19;2;1
28/10/2015;19;3;1
05/01/2015;23;5;3
15/09/2015;21;6;4
07/09/2015;18;2;2
06/02/2015;19;4;1
30/03/2015;24;3;1
20/06/2014;22;203;1
01/07/2015;15;204;2
10/03/2015;17;104;3
03/08/2015;17;203;5
11/05/2015;11;204;2
18/09/2014;23;104;3
06/02/2016;13;203;5
26/06/2014;11;204;6
09/12/2015;21;104;4
02/04/2015;13;203;2
16/04/2014;14;204;3
15/01/2015;18;104;8
09/12/2014;22;202;1
08/03/2015;21;203;2
13/04/2014;21;202;3
05/06/2015;19;203;4
02/05/2015;23;1;4
17/09/2014;16;2;4
12/05/2015;14;3;5
03/06/2014;15;4;5
14/07/2014;21;5;2
06/07/2014;10;6;2
04/03/2015;12;101;1
27/10/2014;18;102;1
10/05/2015;14;103;1
31/10/2014;18;104;1
01/10/2014;19;105;3
13/02/2014;22;201;4
05/10/2014;11;202;2
27/09/2015;22;203;1
12/02/2016;10;204;1
26/01/2016;14;1;1
07/04/2015;24;2;2
15/09/2015;12;3;3
19/12/2014;10;4;5
16/07/2015;14;5;2
10/04/2014;10;6;3
13/01/2014;18;101;5
16/04/2014;12;102;6
30/08/2014;16;103;4
07/12/2014;19;104;2
27/04/2015;21;105;3
28/06/2015;20;201;8
07/04/2014;19;202;1
24/05/2014;18;203;2
31/12/2014;24;204;3
18/08/2014;11;104;4
17/07/2014;20;105;4
09/03/2014;15;201;4
19/09/2015;25;202;5
14/08/2015;16;2;5
10/10/2015;19;3;2
25/05/2014;17;4;2
01/11/2015;21;4;1
25/02/2016;15;5;1
02/03/2015;12;6;1
26/03/2014;12;4;1
29/09/2015;10;2;3
28/06/2014;12;3;4
13/06/2014;24;5;2
04/04/2014;10;6;1
26/05/2014;25;2;1
02/06/2015;23;4;1
02/09/2014;17;3;2
20/04/2014;14;203;3
05/03/2015;22;204;5
21/11/2015;17;104;2
11/04/2015;19;203;3
13/01/2015;11;204;5
30/10/2014;22;104;6
29/10/2015;21;203;4
25/07/2014;20;204;2
02/05/2015;11;104;3
30/12/2015;21;203;8
28/10/2014;10;204;1
14/01/2014;12;104;2
16/12/2014;15;202;3
03/01/2014;16;203;4
27/04/2015;21;202;4
08/10/2015;22;203;4
14/07/2014;15;1;5
02/06/2014;10;2;5
25/01/2014;11;3;2
12/07/2015;15;4;2
02/02/2015;25;5;1
12/12/2015;16;6;1
15/04/2014;23;101;1
11/11/2014;24;102;1
27/01/2014;20;103;3
30/10/2014;18;104;4
16/11/2014;25;105;2
04/01/2016;11;201;1
25/09/2015;24;202;1
21/03/2015;22;203;1
29/10/2014;13;204;2
01/07/2014;15;1;3
19/10/2015;16;2;5
11/04/2015;11;3;2
02/10/2015;12;4;3
06/03/2015;22;5;5
08/09/2014;13;6;6
28/08/2014;21;101;4
01/03/2014;17;102;2
01/10/2015;17;103;3
02/06/2014;16;104;8
11/12/2015;25;105;1
25/03/2015;15;201;2
11/03/2014;11;202;3
20/05/2015;11;203;4
17/03/2014;14;204;4
08/11/2015;19;104;4
26/06/2014;21;105;5
19/03/2015;10;201;5
16/05/2015;21;202;2
29/09/2014;20;2;2
13/03/2016;23;3;1
06/03/2014;16;4;1
08/09/2014;13;4;1
03/02/2014;16;5;1
22/11/2015;23;6;3
11/03/2014;16;4;4
19/12/2014;17;2;2
04/01/2014;11;3;1
08/12/2015;18;5;1
13/01/2016;25;6;1
26/01/2015;17;2;2
15/10/2014;24;4;3
09/03/2014;11;3;5
18/12/2015;17;203;2
01/05/2015;24;204;3
19/07/2014;21;104;5
24/01/2015;14;203;6
12/05/2015;22;204;4
03/02/2015;11;104;2
26/07/2015;20;203;3
25/08/2014;15;204;8
16/01/2015;15;104;1
03/05/2014;19;203;2
09/02/2014;21;204;3
21/02/2014;18;104;4
04/03/2014;25;202;4
28/11/2014;22;203;4
06/09/2015;15;202;5
14/09/2014;14;203;5
02/04/2014;16;1;2
12/04/2015;25;2;2
27/02/2015;24;3;1
11/10/2014;15;4;1
11/11/2014;11;5;1
06/04/2015;15;6;1
28/04/2014;16;101;3
07/11/2014;24;102;4
15/04/2014;11;103;2
26/11/2014;17;104;1
15/11/2015;15;105;1
27/05/2015;17;201;1
20/09/2015;19;202;2
16/03/2015;21;203;3
27/12/2015;23;204;5
14/12/2014;19;1;2
05/11/2015;11;2;3
13/08/2014;25;3;5
22/02/2015;24;4;6
27/09/2014;20;5;4
02/01/2014;24;6;2
07/12/2015;19;101;3
11/02/2014;22;102;8
18/08/2014;16;103;1
07/08/2015;23;104;2
29/06/2015;19;105;3
13/11/2015;24;201;4
14/02/2014;10;202;4
12/12/2015;24;203;4
19/04/2014;23;204;5
04/09/2015;14;104;5
03/01/2015;24;105;2
07/03/2014;20;201;2
03/11/2014;10;202;1
03/11/2014;22;2;1
29/01/2015;16;3;1
08/02/2014;10;4;1
13/05/2014;20;4;3
30/03/2015;15;5;4
05/01/2016;10;6;2
28/10/2015;20;4;1
20/02/2014;15;2;1
27/10/2014;14;3;1
16/02/2016;16;5;2
15/04/2014;18;6;3
02/02/2014;10;2;5
28/02/2015;16;4;2
29/01/2014;12;3;3
21/09/2015;23;203;5
18/04/2015;21;204;6
10/10/2015;11;104;4
31/01/2014;24;203;2
23/05/2015;13;204;3
28/12/2014;18;104;8
03/09/2015;24;203;1
05/05/2014;15;204;2
10/05/2014;18;104;3
18/12/2015;15;203;4
17/07/2014;24;204;4
05/10/2014;18;104;4
15/12/2015;21;202;5
11/08/2015;11;203;5
01/12/2014;22;202;2
20/06/2015;13;203;2
28/01/2014;11;1;1
11/02/2015;25;2;1
21/12/2015;24;3;1
06/04/2015;17;4;1
22/07/2015;11;5;3
24/08/2015;23;6;4
20/06/2014;18;101;2
19/12/2014;12;102;1
26/02/2014;22;103;1
24/05/2014;16;104;1
23/10/2014;13;105;2
08/05/2014;16;201;3
12/10/2014;20;202;5
16/08/2014;16;203;2
16/12/2015;18;204;3
23/06/2014;21;1;5
14/06/2015;25;2;6
28/02/2015;19;3;4
12/03/2016;16;4;2
07/08/2015;20;5;3
18/02/2014;13;6;8
01/05/2014;23;101;1
18/04/2015;25;102;2
11/02/2016;20;103;3
17/03/2014;11;104;4
19/11/2015;24;105;4
11/05/2015;11;201;4
29/02/2016;11;202;5
14/04/2014;14;203;5
23/03/2014;25;204;2
14/03/2014;24;104;2
07/10/2014;18;105;1
17/05/2015;17;201;1
09/06/2014;12;202;1
02/10/2015;17;2;1
08/10/2015;13;3;3
14/05/2015;25;4;4
04/06/2015;10;4;2
08/02/2014;16;5;1
31/05/2014;12;6;1
17/10/2015;23;4;1
22/10/2015;18;2;2
10/08/2015;10;3;3
27/07/2014;13;5;5
04/08/2014;13;6;2
22/03/2015;12;2;3
08/12/2015;12;4;5
23/05/2014;17;3;6
23/05/2014;11;203;4
30/09/2015;16;204;2
09/01/2016;20;104;3
11/07/2014;11;203;8
14/01/2016;10;204;1
13/02/2014;19;104;2
13/08/2014;14;203;3
20/12/2015;24;204;4
02/08/2015;25;104;4
13/06/2015;20;203;4
11/12/2014;20;204;5
28/06/2014;15;104;5
05/09/2014;13;202;2
22/11/2015;15;203;2
20/11/2015;11;202;1
17/12/2014;15;203;1
28/11/2015;11;1;1
19/12/2014;11;2;1
24/08/2015;20;3;3
06/03/2014;18;4;4
09/01/2015;19;5;2
30/01/2016;21;6;1
22/05/2014;21;101;1
16/02/2015;23;102;1
27/05/2015;23;103;2
03/02/2014;14;104;3
20/05/2015;15;105;5
06/05/2015;24;201;2
26/09/2015;12;202;3
07/05/2014;14;203;5
07/02/2015;18;204;6
11/05/2015;15;1;4
04/09/2015;11;2;2
30/08/2015;15;3;3
04/12/2014;15;4;8
11/06/2015;22;5;1
11/03/2016;19;6;2
22/12/2014;25;101;3
05/06/2014;22;102;4
01/12/2014;12;103;4
24/01/2016;22;104;4
25/03/2014;16;105;5
03/09/2015;22;201;5
07/05/2015;13;202;2
05/01/2014;12;203;2
22/02/2015;21;204;1
17/01/2016;20;104;1
25/07/2014;21;105;1
15/02/2016;25;201;1
24/03/2015;24;202;3
29/08/2014;12;2;4
25/02/2014;19;3;2
12/06/2015;14;4;1
06/03/2015;23;4;1
05/01/2015;25;5;1
01/02/2015;10;6;2
20/02/2016;18;4;3
19/08/2015;20;2;5
17/01/2015;14;3;2
23/01/2015;25;5;3
01/02/2014;22;6;5
18/09/2015;14;2;6
31/03/2014;22;4;4
26/02/2014;17;3;2
04/06/2015;25;203;3
01/01/2016;24;204;8
11/08/2015;24;104;1
10/01/2016;10;203;2
13/12/2014;25;204;3
15/06/2014;14;104;4
30/09/2015;16;203;4
06/09/2015;22;204;4
05/04/2014;11;104;5
18/08/2014;25;203;5
07/01/2016;19;204;2
28/07/2015;25;104;2
19/01/2016;20;202;1
21/06/2014;25;203;1
11/12/2014;16;202;1
05/01/2015;13;203;1
15/12/2014;11;1;3
11/01/2016;20;2;4
10/12/2014;15;3;2
21/11/2014;24;4;1
03/01/2015;23;5;1
07/05/2014;17;6;1
05/08/2014;10;101;2
27/08/2015;14;102;3
14/09/2014;22;103;5
21/10/2014;13;104;2
22/06/2014;14;105;3
11/03/2015;25;201;5
09/10/2014;11;202;6
24/04/2014;14;203;4
18/09/2014;15;204;2
09/01/2016;16;1;3
15/09/2015;19;2;8
27/03/2015;25;3;1
13/08/2014;20;4;2
23/04/2014;19;5;3
08/01/2015;17;6;4
03/02/2016;11;101;4
26/02/2016;21;102;4
06/09/2015;21;103;5
11/11/2014;14;104;5
09/05/2014;24;105;2
13/12/2014;17;201;2
07/02/2016;16;202;1
28/09/2015;13;203;1
31/08/2014;20;204;1
10/03/2014;11;104;1
07/04/2014;23;105;3
16/03/2014;23;201;4
21/03/2015;21;202;2
